X ; A1 ; A2 ; A3 ; A4 ; A5 ; C1 ; C2 ; C3 ; C4 ; C5 ; C6 ; C7 ; C8
universe bn:00022991n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
interesting bn:00085522v ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
statement bn:00020945n ; 0 ; 0 ; 0 ; 0.00222469 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
b 5 bn:03355390n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
capability bn:03336818n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
register bn:00066893n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
shift register bn:00071064n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
converter bn:00022367n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
multiplexor bn:13810555n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
address bn:00001302n ; 0 ; 0 ; 0 ; 0.00222469 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
commercial bn:00100081a ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
attendant bn:00096273a ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
device bn:00026716n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
buffer bn:00013673n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
interconnection bn:00047067n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
high impedance bn:03247426n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
electronically bn:00115187r ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
convenient bn:00100415a ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
log bn:00051830n ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
trade bn:00077860n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
barrel shifter bn:02496710n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
radix bn:00008791n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
pp bn:03507496n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
shannon bn:00019596n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
connection machines bn:03545840n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
bell system technical journal bn:02315295n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
edward f. moore bn:00837996n ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
jain bn:00047894n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
antwerp, belgium bn:00004791n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
belgium bn:00009714n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
autonomous bn:00097830a ; 0 ; 0 ; 0 ; 0 ; 0.00444939 ; 0 ; 0 ; 0.00444939 ; 0 ; 0.00444939 ; 0 ; 0 ; 0
stateflow bn:03369007n ; 0 ; 0 ; 0 ; 0 ; 0.00889878 ; 0 ; 0 ; 0 ; 0 ; 0.00889878 ; 0 ; 0.00889878 ; 0.00889878
variant bn:00113504a ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
system modeled bn:01944346n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
basic bn:00098101a ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
more traditional bn:00112044a ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
input parameters bn:00005603n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
computations bn:00014688n ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
software component bn:02180118n ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
driver bn:00026721n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
complex event processing bn:00559082n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
formal verification bn:02057451n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
model checking bn:02567097n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
partly bn:00116535r ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
cognitive bn:00099969a ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
understandability bn:00005134n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
tutorial bn:00078719n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
building block bn:00013726n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
code generation bn:01151877n ; 0 ; 0 ; 0 ; 0 ; 0.00444939 ; 0 ; 0 ; 0.00444939 ; 0 ; 0.00444939 ; 0 ; 0 ; 0
comparable bn:00100118a ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
policeman bn:00058698n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
modeler bn:00055452n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
syntactic bn:00111596a ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
syntactic sugar bn:02271210n ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0
sugar bn:00015853n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
fuel bn:00036734n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
fueling station bn:00034468n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
event segment bn:01392341n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
segment bn:00070193n ; 0 ; 0 ; 0 ; 0 ; 0.00444939 ; 0 ; 0 ; 0 ; 0 ; 0.00444939 ; 0 ; 0 ; 0.00444939
continuous functions bn:03446876n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
interacting bn:00089808v ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0
key strokes bn:00049001n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
enter key bn:00067496n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
reaction bn:00018121n ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
move up bn:00082761v ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
trajectory bn:00035211n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
move_up bn:15562937n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
middle bn:00106702a ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
system timed bn:00075767n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
rounded rectangles bn:03359733n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
traveling bn:00088912v ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
total state bn:00000459n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
autonomous behaviour bn:00007389n ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0
java bn:00048043n ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0
artefact bn:00005956n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
process system bn:01418952n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
deploy bn:00086617v ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
boolean value bn:00294693n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
proceeds bn:00047691n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
yr bn:00078738n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
red bn:00066631n ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0
satisfied bn:00110116a ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
test case bn:00076654n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
light listed bn:03887612n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
start-up bn:00074002n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
red light bn:00066676n ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0
green light bn:00040834n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
yellow light bn:00081874n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
interrupt bn:00087074v ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
light time bn:00051143n ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0
theoretical bn:00111806a ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
visualize bn:00095548v ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
aptly bn:00114063r ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
mentally bn:00116237r ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
state variable bn:02640791n ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
. . . bn:00075457n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
value system bn:00211776n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
system variables bn:00031075n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
state changed bn:00061902n ; 0 ; 0 ; 0 ; 0 ; 0.0177976 ; 0 ; 0.0155729 ; 0 ; 0.0144605 ; 0 ; 0.0155729 ; 0.0144605 ; 0
composite states bn:00892979n ; 0 ; 0 ; 0 ; 0 ; 0.00444939 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00444939 ; 0 ; 0.00444939
group behaviour bn:00041946n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
inner bn:00105133a ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469
red bn:00100653a ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
red state bn:00256419n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
explained bn:00087819v ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
mierlo bn:00323843n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
vangheluwe bn:02065480n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
black yellow bn:01110885n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
displayed bn:00087013v ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
negative bn:00101474a ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
exited bn:00084343v ; 0 ; 0 ; 0 ; 0 ; 0.00444939 ; 0.00444939 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00444939 ; 0
exist bn:00087844v ; 0 ; 0 ; 0 ; 0 ; 0.00444939 ; 0.00444939 ; 0 ; 0 ; 0.00444939 ; 0 ; 0 ; 0 ; 0
deep bn:00101054a ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469
state modeled bn:14738485n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
green state bn:00345934n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
present bn:00108978a ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
efficient bn:00102039a ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
fail bn:00083914v ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
ancestor bn:00064398n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
tactic bn:00053172n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
correct bn:00100492a ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
advantage bn:00001559n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
instrumenting bn:00089793v ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
reactive bn:00109483a ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
delay bn:01499536n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
disadvantage bn:00817278n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
access bn:00082208v ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
simulator bn:00071702n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
raise bn:01927846n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
gui bn:00041418n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
visualization library bn:01027840n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
library bn:00050969n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
specified bn:00086681v ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
toggle bn:00058959n ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
interrupt button bn:00566335n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
control system bn:00022303n ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
control logic bn:03464813n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
child bn:00018346n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
manufacturing bn:00085678v ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
manufacturing industry bn:00032594n ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
heidelberg bn:03234884n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
software engineering methodology bn:01652179n ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0
j. e. bn:00300463n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
investigating bn:00089885v ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
model transformation bn:03241426n ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0
proceedings bn:00050563n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
dependability bn:00026350n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
forum bn:14251420n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
biography bn:00010534n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
phd thesis bn:00027718n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
debugging bn:00086348v ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
e-mail bn:00029345n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
professor bn:00064601n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
adjunct professor bn:00006525n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
canada bn:00015115n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
technology bn:00005105n ; 0 ; 0 ; 0 ; 0 ; 0.00444939 ; 0.00444939 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00444939 ; 0
multiple platforms bn:03692039n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
platforms bn:00062900n ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
welcome bn:00095706v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
simple bn:00098053a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00889878 ; 0.00889878 ; 0 ; 0 ; 0.00889878 ; 0 ; 0.00889878 ; 0
reap bn:00088884v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
outlined bn:00082392v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
site bn:00047172n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
dive bn:00027850n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
explosion bn:00011468n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
qa bn:01385391n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
hidden bn:00089332v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
team bn:00068051n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
pushback bn:02754286n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
web bn:00080772n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
web application bn:02246184n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
load time bn:00027986n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
w3c bn:02673666n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
